,Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
1343,1343,4020 Liege,Studio,99000,2.0,33.0,Installed,0.0,0.0,0.0,,0.0,,33.0,33.0,2.0,Good,0.0
1344,1344,3320 Hoegaarden,House,99000,4.0,150.0,Installed,0.0,0.0,0.0,,0.0,,150.0,460.0,3.0,Good,0.0
1345,1345,4100 Seraing,House,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
1346,1346,4100 Seraing,Apartment block,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
1347,1347,5060 Sambreville,Apartment,99000,1.0,201.43684820393975,Not installed,0.0,0.0,1.0,10.0,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
1348,1348,4800 Verviers,House,99000,1.0,68.0,Semi equipped,0.0,0.0,0.0,,0.0,,68.0,24.0,3.0, To be done up,0.0
1349,1349,4100 Seraing,House,99000,2.0,77.0,USA semi equipped,0.0,0.0,0.0,,0.0,,77.0,67.0,2.0, Good,0.0
1350,1350,4800 Verviers,Apartment,99000,1.0,48.0,Installed,0.0,0.0,0.0,,0.0,,48.0,48.0,2.0, Good,0.0
1351,1351,4100 Seraing,House,99000,2.0,90.0,Installed,0.0,0.0,0.0,,0.0,,90.0,261.0,3.0, To be done up,0.0
1352,1352,7100 La Louviere,House,99000,2.0,114.0,Not installed,0.0,0.0,1.0,23.0,0.0,,114.0,250.0,2.0, To be done up,0.0
1353,1353,6900 MARLOIE,Apartment,99000,1.0,50.0,Semi equipped,0.0,0.0,0.0,,0.0,,50.0,50.0,2.0, To be done up,0.0
1354,1354,8310 Assebroek,Service flat,99000,1.0,49.0,Installed,0.0,0.0,0.0,,0.0,,49.0,49.0,2.0, To be done up,0.0
1355,1355,6870 ARVILLE - SAINT HUBERT,House,99000,3.0,85.0,Installed,0.0,0.0,0.0,,0.0,,85.0,5000.0,2.0,Good,0.0
1356,1356,5000 Namur,Studio,99000,2.0,29.0,Installed,0.0,0.0,1.0,8.0,0.0,,29.0,29.0,2.0, Just renovated,0.0
1357,1357,4020 Wandre,House,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,454.0,3.0, To be done up,0.0
1358,1358,4100 Seraing,House,99000,3.0,101.0,Semi equipped,0.0,0.0,1.0,14.0,1.0,136.0,101.0,180.0,2.0, To renovate,0.0
1359,1359,6140 FONTAINE-LEVQUE,House,99000,5.0,210.0,Semi equipped,0.0,0.0,0.0,,0.0,,210.0,160.0,2.0, To renovate,0.0
1360,1360,7860 Lessines,House,99000,2.0,70.0,Semi equipped,0.0,0.0,0.0,,0.0,,70.0,310.0,2.0, Good,0.0
1361,1361,3090 Overijse,Service flat,99000,1.0,41.0,Installed,0.0,0.0,0.0,,0.0,,41.0,41.0,2.0,Good,0.0
1362,1362,5630 Cerfontaine,House,99000,3.0,129.0,Installed,0.0,0.0,0.0,,0.0,,129.0,327.0,2.0, To renovate,0.0
1363,1363,8370 Blankenberge,Apartment,99000,1.0,49.0,Installed,0.0,0.0,0.0,,0.0,,49.0,49.0,2.0, Good,0.0
1364,1364,5190 Jemeppe-sur-Sambre,Apartment,99000,1.0,201.43684820393975,Installed,0.0,0.0,1.0,10.0,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1365,1365,6030 Marchienne-au-Pont,House,99000,4.0,190.0,Semi equipped,0.0,0.0,0.0,,0.0,,190.0,190.0,2.0, To renovate,0.0
1366,1366,4101 Jemeppe-sur-Meuse,Apartment,99000,3.0,118.0,Not installed,0.0,0.0,0.0,,0.0,,118.0,118.0,2.0, To renovate,0.0
1367,1367,7300 Boussu,House,99000,3.0,123.0,Installed,0.0,0.0,0.0,,0.0,,123.0,160.0,2.0, Good,0.0
1368,1368,4000 Lige,Studio,99000,1.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0, Good,0.0
1369,1369,8670 Koksijde,Studio,99000,2.0,37.0,Installed,1.0,0.0,0.0,,0.0,,37.0,37.0,2.0,Good,0.0
1370,1370,4032 CHNE,House,99000,2.0,121.0,Semi equipped,0.0,0.0,0.0,,0.0,,121.0,121.0,2.0,Good,0.0
1371,1371,7100 La Louviere,Apartment,99000,1.0,90.0,Installed,0.0,0.0,0.0,,0.0,,90.0,90.0,2.0, Good,0.0
1372,1372,4100 Seraing,House,99000,2.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,50.0,2.0, Good,0.0
1373,1373,4102 Seraing Ougre,House,99000,2.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,50.0,2.0, Good,0.0
1374,1374,4000 Lige,Apartment,99000,1.0,201.43684820393975,Installed,0.0,0.0,1.0,10.0,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1375,1375,7000 Mons,Apartment,99000,2.0,76.0,Not installed,0.0,0.0,0.0,,0.0,,76.0,76.0,2.0, To be done up,0.0
1376,1376,7340 Pturages,House,99000,2.0,70.0,Installed,0.0,0.0,1.0,7.0,0.0,,70.0,115.0,2.0, Good,0.0
1377,1377,8660 De Panne,Apartment,99000,2.0,33.0,Installed,1.0,0.0,0.0,,0.0,,33.0,33.0,1.0,Good,0.0
1378,1378,7500 Tournai,Duplex,99000,1.0,78.0,Installed,0.0,0.0,0.0,,0.0,,78.0,78.0,2.0, To be done up,0.0
1379,1379,7180 FAMILLEUREUX,House,99000,4.0,166.0,Installed,0.0,0.0,0.0,,0.0,,166.0,305.0,3.0, To renovate,0.0
1380,1380,9900 Eeklo,House,99000,1.0,52.0,Semi equipped,0.0,0.0,0.0,,0.0,,52.0,50.0,2.0, To renovate,0.0
1381,1381,6220 Fleurus,Apartment,99000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,3.0, As new,0.0
1382,1382,5060 Tamines,House,99000,3.0,200.0,Installed,0.0,0.0,0.0,,0.0,,200.0,133.0,2.0, To renovate,0.0
1383,1383,7033 Cuesmes,House,99000,2.0,150.0,Installed,0.0,0.0,0.0,,1.0,800.0,150.0,878.0,2.0,Good,0.0
1384,1384,4000 Lige,Studio,99000,1.0,38.0,Semi equipped,0.0,0.0,0.0,,0.0,,38.0,38.0,2.0,Good,0.0
1385,1385,4000 Lige,Studio,99000,1.0,34.0,Semi equipped,0.0,0.0,0.0,,0.0,,34.0,34.0,2.0,Good,0.0
1386,1386,5680 Givet,House,99000,5.0,205.0,Installed,0.0,0.0,0.0,,0.0,,205.0,205.0,2.0,Good,0.0
1387,1387,7760 Celles Escanaffles,House,99000,3.0,160.0,Installed,0.0,0.0,0.0,,0.0,,160.0,120.0,3.0, To renovate,0.0
1388,1388,8560 Wevelgem,House,99000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,160.0,3.0, To renovate,0.0
1389,1389,4540 Amay Ombret,House,99000,3.0,140.0,Not installed,0.0,0.0,1.0,20.0,0.0,,140.0,438.0,3.0, To renovate,0.0
1390,1390,5150 Floreffe,House,99000,1.0,45.0,Not installed,0.0,0.0,0.0,,0.0,,45.0,32.0,3.0, Good,0.0
1391,1391,7140 Morlanwelz,House,99000,2.0,201.43684820393975,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1392,1392,6030 Marchienne-au-Pont,House,99000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
1393,1393,6220 Wangenies,House,99000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To be done up,0.0
1394,1394,6940 Durbuy,Chalet,99000,2.0,54.0,Installed,0.0,0.0,0.0,,0.0,,54.0,200.0,4.0, As new,0.0
1395,1395,7370 Dour Elouges,House,99000,2.0,201.43684820393975,Not installed,0.0,0.0,0.0,,0.0,,201.43684820393975,1500.0,2.0, To restore,0.0
1396,1396,6640 Juseret,House,99000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,1257.0,2.0,Good,0.0
1397,1397,7700 Mouscron,House,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,217.0,2.0, To renovate,0.0
1398,1398,4040 Herstal,House,99000,2.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,74.0,3.0, To restore,0.0
1399,1399,7860 Lessines,Apartment,99000,2.0,61.0,USA hyper equipped,0.0,0.0,0.0,,0.0,,61.0,61.0,2.0, Good,0.0
1400,1400,5020 Vedrin,House,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,617.0,4.0,Good,0.0
1401,1401,6030 MARCHIENNE AU PONT,House,99000,2.0,115.0,Installed,0.0,0.0,0.0,,0.0,,115.0,190.0,3.0, To renovate,0.0
1402,1402,8400 Oostende,Apartment,99000,2.0,201.43684820393975,Installed,1.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1403,1403,6000 Charleroi,Ground floor,99000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1404,1404,7740 Pecq,Apartment,99000,1.0,59.0,Installed,0.0,0.0,0.0,,0.0,,59.0,59.0,2.0, Good,0.0
1405,1405,3920 Lommel,Chalet,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1406,1406,6200 CHATELIENAU,Mixed-use building,99000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1407,1407,4000 Lige,Studio,99000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1408,1408,6030 Marchienne-au-Pont,House,99000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,100.0,3.0,Good,0.0
1409,1409,7780 Comines,House,99000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1410,1410,4480 ENGIS,House,99500,4.0,120.0,Semi equipped,0.0,0.0,0.0,,0.0,,120.0,313.0,3.0, To be done up,0.0
1411,1411,4101 Seraing Jemeppesur-Meuse,House,99500,2.0,52.0,Semi equipped,0.0,0.0,0.0,,0.0,,52.0,30.0,2.0, Good,0.0
1412,1412,7500 Tournai,Service flat,99500,2.0,40.0,Semi equipped,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0, Just renovated,0.0
1413,1413,4420 TILLEUR,House,99500,2.0,90.0,Installed,0.0,0.0,0.0,,1.0,72.0,90.0,90.0,2.0,Good,0.0
1414,1414,2170 Antwerpen Merksem,Studio,99500,2.0,40.0,Installed,0.0,0.0,0.0,,0.0,,40.0,40.0,2.0, Good,0.0
1415,1415,8310 Assebroek,Service flat,99500,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1416,1416,9400 Ninove,House,99500,1.0,50.0,Installed,0.0,0.0,1.0,10.0,0.0,,50.0,40.0,2.0, To renovate,0.0
1417,1417,6183 Courcelles Trazegnies,Apartment,99500,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1418,1418,6001 Marcinelle,Apartment,99500,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1419,1419,6182 Souvret,Apartment,99500,1.0,60.0,Installed,0.0,0.0,0.0,,1.0,40.0,60.0,60.0,2.0, Good,0.0
1420,1420,7500 Tournai,House,99500,2.0,121.0,Semi equipped,0.0,0.0,0.0,,0.0,,121.0,121.0,2.0, To renovate,0.0
1421,1421,5000 Namur,Studio,99500,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1422,1422,6001 Charleroi Marcinelle,House,99900,4.0,188.0,Not installed,0.0,0.0,0.0,,1.0,124.0,188.0,210.0,2.0, To renovate,0.0
1423,1423,4430 Ans,House,99900,1.0,85.0,Installed,0.0,0.0,1.0,15.0,0.0,,85.0,45.0,2.0, To be done up,0.0
1424,1424,1080 Molenbeek-Saint-Jean,Studio,99900,2.0,30.0,Installed,1.0,0.0,0.0,,0.0,,30.0,30.0,2.0, Good,0.0
1425,1425,8620 Nieuwpoort,Studio,99900,2.0,25.0,Installed,0.0,0.0,0.0,,0.0,,25.0,25.0,2.0,Good,0.0
1426,1426,5060 Arsimont,House,99900,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,37.0,2.0, As new,0.0
1427,1427,6032 Charleroi,House,99900,2.0,90.0,Not installed,0.0,0.0,0.0,,1.0,100.0,90.0,139.0,2.0, To renovate,0.0
1428,1428,9900 Eeklo,Studio,99950,1.0,45.0,Installed,0.0,0.0,0.0,,0.0,,45.0,45.0,2.0, Good,0.0
1429,1429,8620 Nieuwpoort,Studio,99950,2.0,27.0,Installed,1.0,0.0,0.0,,0.0,,27.0,27.0,2.0, As new,0.0
1430,1430,7380 Quivrain,Apartment,99999,1.0,201.43684820393975,Installed,1.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1431,1431,6020 Dampremy,House,99999,2.0,104.0,Installed,0.0,0.0,0.0,,1.0,12.0,104.0,70.0,2.0, To be done up,0.0
1432,1432,6030 Marchienne-au-Pont,House,99999,2.0,125.0,Semi equipped,0.0,0.0,1.0,20.0,0.0,,125.0,202.0,3.0, Good,0.0
1433,1433,6060 Gilly,House,99999,2.0,110.0,Installed,0.0,0.0,1.0,11.0,1.0,66.0,110.0,475.0,4.0, To renovate,0.0
1434,1434,6061 Montignies-sur-Sambre,House,99999,2.0,116.0,Semi equipped,0.0,0.0,1.0,15.0,0.0,,116.0,100.0,3.0, Good,0.0
1435,1435,6150 Anderlues,House,99999,2.0,138.0,Not installed,0.0,0.0,1.0,30.0,1.0,570.0,138.0,885.0,3.0, To renovate,0.0
1436,1436,6000 Charleroi,Apartment,99999,1.0,99.0,USA installed,0.0,0.0,0.0,,0.0,,99.0,99.0,4.0, Good,0.0
1437,1437,1360 Perwez,LOre de Seumay,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1438,1438,8970 Poperinge,Apartment,100000,2.0,60.0,Installed,0.0,0.0,1.0,4.0,0.0,,60.0,60.0,2.0, To be done up,0.0
1439,1439,6660 Houffalize,House,100000,3.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,53.0,2.0, To renovate,0.0
1440,1440,6043 Ransart,House,100000,2.0,124.0,Installed,0.0,0.0,1.0,10.0,0.0,,124.0,345.0,2.0, To be done up,0.0
1441,1441,8500 Kortrijk,House,100000,3.0,168.0,Semi equipped,0.0,0.0,0.0,,0.0,,168.0,56.0,2.0, To renovate,0.0
1442,1442,7130 Binche,House,100000,2.0,98.0,Semi equipped,0.0,0.0,0.0,,0.0,,98.0,230.0,2.0, To renovate,0.0
1443,1443,1652 Alsemberg,Service flat,100000,1.0,41.0,Hyper equipped,0.0,0.0,1.0,3.0,0.0,,41.0,41.0,2.0, As new,0.0
1444,1444,7390 Quaregnon,House,100000,2.0,145.0,Installed,0.0,0.0,0.0,,0.0,,145.0,80.0,2.0, To be done up,0.0
1445,1445,4300 Waremme,Apartment,100000,1.0,65.0,USA semi equipped,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0, To be done up,0.0
1446,1446,7033 Cuesmes,Apartment,100000,3.0,89.0,Installed,0.0,0.0,0.0,,0.0,,89.0,89.0,2.0, To be done up,0.0
1447,1447,6040 Jumet,House,100000,2.0,110.0,Not installed,0.0,0.0,0.0,,1.0,250.0,110.0,370.0,3.0, To renovate,0.0
1448,1448,4000 LIEGE,Studio,100000,2.0,34.0,Semi equipped,0.0,0.0,0.0,,0.0,,34.0,34.0,2.0,Good,0.0
1449,1449,1190 Forest,Studio,100000,1.0,35.0,USA installed,0.0,0.0,0.0,,0.0,,35.0,35.0,2.0, Good,0.0
1450,1450,7134 LEVAL-TRAHEGNIES,House,100000,2.0,127.0,Semi equipped,0.0,0.0,1.0,40.0,1.0,550.0,127.0,748.0,3.0, To renovate,0.0
1451,1451,7380 QUIVRAIN,House,100000,3.0,150.0,Installed,0.0,0.0,1.0,4.0,0.0,,150.0,150.0,3.0, To be done up,0.0
1452,1452,7080 La Bouverie,House,100000,5.0,248.0,Installed,0.0,0.0,0.0,,0.0,,248.0,547.0,2.0, To be done up,0.0
1453,1453,9200 Dendermonde,House,100000,3.0,75.0,Installed,0.0,0.0,0.0,,0.0,,75.0,250.0,3.0, To renovate,0.0
1454,1454,8930 Lauwe,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,148.0,2.0, To renovate,0.0
1455,1455,2140 Borgerhout,House,100000,5.0,249.0,Installed,0.0,0.0,0.0,,0.0,,249.0,118.0,2.0, To renovate,0.0
1456,1456,7012 Jemappes,House,100000,4.0,130.0,Installed,0.0,0.0,0.0,,0.0,,130.0,130.0,3.0, Just renovated,0.0
1457,1457,4800 Petit-Rechain,Bungalow,100000,3.0,94.0,Installed,0.0,0.0,0.0,,1.0,567.0,94.0,108.0,4.0, To restore,0.0
1458,1458,9140 Tielrode,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,351.0,2.0, To renovate,0.0
1459,1459,4800 Verviers,House,100000,5.0,143.0,Installed,0.0,0.0,0.0,,0.0,,143.0,131.0,2.0,Good,0.0
1460,1460,2800 Mechelen,Apartment,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1461,1461,5600 Villers-en-Fagne,Chalet,100000,1.0,50.0,Installed,0.0,0.0,0.0,,1.0,1030.0,50.0,1080.0,4.0,Good,0.0
1462,1462,5380 Bierwart,House,100000,3.0,142.0,Installed,0.0,0.0,0.0,,0.0,,142.0,801.0,4.0, To renovate,0.0
1463,1463,7130 Binche,House,100000,3.0,110.0,Not installed,0.0,0.0,0.0,,0.0,,110.0,110.0,2.0, To renovate,0.0
1464,1464,1020 Bruxelles,Apartment,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1465,1465,6591 Macon,House,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,1033.0,4.0,Good,0.0
1466,1466,6810 Chiny Izel,House,100000,2.0,100.0,Not installed,0.0,0.0,0.0,,1.0,930.0,100.0,1204.0,3.0, To renovate,0.0
1467,1467,7070 Le Roeulx Villesur-Haine,House,100000,2.0,101.0,Installed,0.0,0.0,0.0,,0.0,,101.0,111.0,2.0, To be done up,0.0
1468,1468,7390 Quaregnon,House,100000,2.0,109.0,Installed,0.0,0.0,0.0,,0.0,,109.0,210.0,2.0, To renovate,0.0
1469,1469,3001 Heverlee,Studio,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1470,1470,3600 Genk,Apartment,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1471,1471,8800 Roeselare,House,100000,2.0,102.0,Installed,0.0,0.0,0.0,,0.0,,102.0,63.0,2.0, To renovate,0.0
1472,1472,9310 Herdersem,House,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,517.0,2.0, To renovate,0.0
1473,1473,1080 Molenbeek-Saint-Jean,House,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,180.0,2.0,Good,0.0
1474,1474,7320 Bernissart,House,100000,4.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,353.0,2.0,Good,0.0
1475,1475,1083 Ganshoren,Apartment,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1476,1476,2940 Hoevenen,Apartment,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, To renovate,0.0
1477,1477,7012 FLENU,House,100000,2.0,80.0,Installed,0.0,0.0,0.0,,0.0,,80.0,60.0,2.0,Good,0.0
1478,1478,9140 Tielrode,House,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,242.0,2.0,Good,0.0
1479,1479,9140 Tielrode,House,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,231.0,2.0,Good,0.0
1480,1480,9240 Zele,Mixed-use building,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,159.0,2.0,Good,0.0
1481,1481,3001 Heverlee,Studio,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1482,1482,9600 Ronse,Mixed-use building,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,1531.0,4.0,Good,0.0
1483,1483,9250 Waasmunster,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1484,1484,6010 Couillet,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,3665.0,4.0,Good,0.0
1485,1485,7141 Carnires,House,100000,2.0,170.0,Installed,0.0,0.0,0.0,,0.0,,170.0,170.0,2.0,Good,0.0
1486,1486,4800 Verviers,Mixed-use building,100000,2.0,168.0,Semi equipped,0.0,0.0,0.0,,0.0,,168.0,70.0,2.0, To be done up,0.0
1487,1487,8000 Brugge,Project BKOT te Brugge op kot in Brugge,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1488,1488,1652 Beersel Alsemberg,Service flat,100000,1.0,50.0,Hyper equipped,0.0,0.0,1.0,4.0,0.0,,50.0,50.0,2.0, Good,0.0
1489,1489,7390 Wasmuel,House,100000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,85.0,2.0, Good,0.0
1490,1490,4420 Tilleur,House,100000,1.0,93.0,Installed,0.0,0.0,0.0,,0.0,,93.0,38.0,2.0, To be done up,0.0
1491,1491,1850 Grimbergen,Service flat,100000,1.0,28.0,Installed,0.0,0.0,0.0,,0.0,,28.0,28.0,2.0, Good,0.0
1492,1492,8560 Gullegem,House,100000,2.0,78.0,Installed,0.0,0.0,0.0,,0.0,,78.0,185.0,3.0, To be done up,0.0
1493,1493,6032 Mont-sur-Marchienne,House,100000,3.0,98.0,Not installed,0.0,0.0,0.0,,0.0,,98.0,98.0,2.0, Just renovated,0.0
1494,1494,6061 Charleroi Montignies-sur-Sambre,House,100000,3.0,124.0,Installed,0.0,0.0,0.0,,0.0,,124.0,124.0,2.0, To be done up,0.0
1495,1495,3770 Riemst,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,150.0,2.0, To renovate,0.0
1496,1496,7711 Dottignies,House,100000,4.0,170.0,Installed,0.0,0.0,1.0,1.0,0.0,,170.0,90.0,2.0, To renovate,0.0
1497,1497,1070 Anderlecht,Apartment,100000,2.0,30.0,Installed,0.0,0.0,0.0,,0.0,,30.0,30.0,2.0,Good,0.0
1498,1498,7100 St-Vaast,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,71.0,2.0,Good,0.0
1499,1499,6000 Charleroi,Apartment,100000,2.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0,Good,0.0
1500,1500,7340 Colfontaine,House,100000,2.0,201.43684820393975,Semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,161.0,2.0, Good,0.0
1501,1501,6060 Gilly,Apartment,100000,1.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,70.0,2.0, Good,0.0
1502,1502,6250 Pont-de-Loup,Apartment,100000,2.0,70.0,Installed,0.0,0.0,0.0,,0.0,,70.0,70.0,2.0, Good,0.0
1503,1503,6833 Ucimont,House,100000,3.0,137.0,Not installed,0.0,0.0,0.0,,0.0,,137.0,400.0,3.0,Good,0.0
1504,1504,7370 Dour,House,100000,3.0,150.0,Semi equipped,0.0,0.0,0.0,,1.0,77.0,150.0,127.0,2.0, Good,0.0
1505,1505,4500 BEN-AHIN,House,100000,2.0,77.0,Semi equipped,0.0,0.0,0.0,,0.0,,77.0,320.0,3.0, Good,0.0
1506,1506,2018 Antwerp,Studio,100000,2.0,35.0,Semi equipped,0.0,0.0,0.0,,0.0,,35.0,35.0,2.0, To renovate,0.0
1507,1507,7301 Hornu,House,100000,2.0,94.0,Semi equipped,0.0,0.0,0.0,,0.0,,94.0,80.0,2.0, Good,0.0
1508,1508,6010 Couillet,Apartment,100000,2.0,76.0,Installed,0.0,0.0,0.0,,0.0,,76.0,76.0,2.0, Good,0.0
1509,1509,6010 Couillet,Apartment,100000,2.0,76.0,Installed,0.0,0.0,0.0,,0.0,,76.0,76.0,3.0, Good,0.0
1510,1510,7333 Saint-Ghislain Tertre,House,100000,2.0,120.0,Installed,0.0,0.0,1.0,25.0,0.0,,120.0,800.0,2.0, To renovate,0.0
1511,1511,6000 Charleroi,Apartment,100000,2.0,76.0,Installed,0.0,0.0,0.0,,0.0,,76.0,76.0,2.0, Good,0.0
1512,1512,7370 Dour,House,100000,4.0,126.0,Installed,0.0,0.0,0.0,,0.0,,126.0,127.0,3.0, To restore,0.0
1513,1513,7382 Quivrain Audregnies,Apartment,100000,2.0,63.0,Semi equipped,0.0,0.0,0.0,,0.0,,63.0,63.0,2.0, As new,0.0
1514,1514,5650 Walcourt,House,100000,3.0,201.43684820393975,Not installed,0.0,0.0,1.0,15.0,0.0,,201.43684820393975,130.0,2.0, Good,0.0
1515,1515,6030 Charleroi-Marchienne-au-Pont,Mixed-use building,100000,3.0,201.43684820393975,USA semi equipped,0.0,0.0,0.0,,0.0,,201.43684820393975,100.0,2.0, To be done up,0.0
1516,1516,8850 Ardooie,Villa,100000,4.0,180.0,Hyper equipped,0.0,0.0,0.0,,0.0,,180.0,520.0,2.0, As new,0.0
1517,1517,7100 La Louvire,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,140.0,2.0, To renovate,0.0
1518,1518,6830 Bouillon,House,100000,2.0,146.0,Not installed,0.0,0.0,0.0,,0.0,,146.0,448.0,2.0, To be done up,0.0
1519,1519,8930 Menen,House,100000,1.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,201.43684820393975,2.0, Good,0.0
1520,1520,7370 Wihries,House,100000,3.0,201.43684820393975,Installed,0.0,0.0,0.0,,0.0,,201.43684820393975,587.0,2.0, Good,0.0
1521,1521,4030 Grivegne,Apartment,100000,2.0,65.0,Installed,0.0,0.0,0.0,,0.0,,65.0,65.0,2.0, Good,0.0
1522,1522,7340 Colfontaine,House,100000,2.0,115.0,Installed,0.0,0.0,1.0,10.0,1.0,70.0,115.0,187.0,2.0, To renovate,0.0
